DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
LAKHIMPUR,2009,13.9,28.3,33.5,142.8,193.3,320.9,426.6,641.2,175.8,144.4,33.4,7.3
LAKHIMPUR,2010,1.0,1.6,134.4,354.6,346.3,614.6,467.5,557.8,364.9,52.9,44.4,9.8
N.C. HILLS,1950,15.2,92.6,145.5,136.7,339.4,412.2,312.3,443.7,142.2,119.4,159.1,0.0
N.C. HILLS,1951,0.8,0.0,74.7,427.8,412.4,640.8,409.1,329.4,157.1,356.1,52.6,0.0
N.C. HILLS,1952,1.4,3.1,111.8,130.8,422.1,323.2,507.2,330.7,267.7,336.3,28.9,0.0
N.C. HILLS,1953,14.9,25.7,302.6,366.0,665.5,403.5,314.6,256.0,432.0,120.3,2.5,8.7
N.C. HILLS,1954,4.9,130.0,33.7,352.6,562.5,448.9,439.5,437.4,233.6,260.9,0.0,24.8
N.C. HILLS,1955,15.5,3.3,118.8,327.7,232.6,412.7,370.5,256.8,224.3,96.3,383.5,1.5
N.C. HILLS,1956,14.0,1.3,80.4,126.3,467.5,425.9,281.0,176.6,303.8,104.7,118.2,3.3
N.C. HILLS,1957,97.8,20.9,51.4,143.6,326.7,288.5,131.8,157.3,183.4,181.1,0.0,0.0
N.C. HILLS,1958,10.0,100.6,4.1,242.5,999.2,322.0,344.7,214.4,259.1,226.3,2.8,7.9
N.C. HILLS,1959,21.3,64.5,76.0,47.9,314.0,316.6,139.4,110.0,130.5,369.4,0.0,0.0
N.C. HILLS,1960,0.0,1.2,16.2,54.3,277.0,622.5,410.8,354.7,,161.2,96.5,0.0
N.C. HILLS,1961,5.1,29.9,938.7,176.1,359.4,400.4,319.6,240.4,233.9,55.6,34.1,3.6
N.C. HILLS,1962,23.2,20.0,8.6,231.2,180.0,689.8,250.1,352.7,55.3,148.9,0.0,0.0
N.C. HILLS,1963,0.0,8.0,53.6,177.5,299.1,515.1,282.3,371.8,265.1,334.6,4.2,0.0
N.C. HILLS,1964,11.6,45.1,71.1,515.0,454.4,623.7,349.9,189.6,324.2,149.6,6.2,0.0
N.C. HILLS,1965,0.0,114.8,78.5,88.4,336.8,729.5,291.2,344.5,300.6,123.3,26.7,15.9
N.C. HILLS,1966,21.6,1.8,4.8,84.9,241.9,965.5,294.5,168.7,243.3,298.9,78.8,43.9
N.C. HILLS,1967,53.0,142.9,116.6,230.0,351.8,260.1,270.0,193.6,241.1,165.1,6.5,0.0
N.C. HILLS,1968,38.0,40.0,168.1,92.9,202.6,787.4,569.2,356.6,76.9,107.4,23.6,3.2
N.C. HILLS,1969,15.9,0.0,89.7,245.6,176.4,608.9,260.5,335.3,119.4,283.4,15.9,0.0
N.C. HILLS,1970,66.9,35.5,197.6,255.6,484.4,477.1,400.0,122.6,236.4,278.6,26.1,0.0
N.C. HILLS,1971,27.1,6.2,47.7,179.7,420.1,289.0,194.4,343.2,152.3,125.9,202.6,
N.C. HILLS,1972,0.7,44.8,118.5,260.2,346.3,632.1,203.4,125.4,70.3,115.9,0.0,0.0
N.C. HILLS,1973,7.2,92.9,19.1,357.7,512.9,488.4,380.5,302.6,,132.7,202.6,0.0
N.C. HILLS,1974,0.0,1.3,191.0,168.3,176.5,719.2,396.8,252.2,70.0,103.8,69.5,0.0
N.C. HILLS,1975,0.0,23.2,29.5,225.8,465.1,206.2,353.6,,,,0.0,0.0
N.C. HILLS,1976,0.0,76.6,261.3,215.1,104.9,518.6,159.7,220.7,57.7,34.5,8.6,0.0
N.C. HILLS,1977,0.0,23.5,80.3,292.3,304.0,162.0,198.9,228.4,76.2,50.9,17.3,11.9
N.C. HILLS,1978,0.0,1.0,34.8,140.2,289.8,116.0,198.1,147.0,233.1,59.8,59.2,0.0
N.C. HILLS,1979,0.0,5.1,48.0,60.1,213.8,265.3,360.4,79.8,240.6,138.0,4.0,5.0
N.C. HILLS,1980,21.2,27.5,128.9,,208.4,281.2,201.2,127.5,150.2,246.8,0.0,1.2
N.C. HILLS,1981,58.3,22.2,108.6,94.5,363.3,124.4,158.9,177.9,169.4,20.8,17.3,62.4
N.C. HILLS,1982,1.0,13.7,,,,,351.6,310.7,201.0,102.1,40.2,1.2
N.C. HILLS,1983,3.4,57.1,154.1,138.9,149.5,310.5,156.3,,,,,
N.C. HILLS,1984,0.8,0.0,0.5,8.6,18.5,159.2,96.2,,,,,
N.C. HILLS,1985,29.9,72.2,732.5,986.8,440.5,899.2,423.7,150.7,194.8,83.2,9.0,47.5
N.C. HILLS,1986,,,,,,,,,,,,
N.C. HILLS,1987,,,,,,,,,,,,
N.C. HILLS,1988,,,,,,,,,,,,
N.C. HILLS,1989,,,,,,,,,,,,
N.C. HILLS,1990,,,,,,,,,,,,
N.C. HILLS,1991,17.5,61.3,26.2,88.2,129.9,125.5,24.1,121.6,318.0,13.1,0.0,16.0
N.C. HILLS,1992,0.3,23.2,44.1,32.5,167.8,191.6,284.6,74.9,156.4,124.2,21.2,0.0
N.C. HILLS,1993,51.0,64.4,88.2,52.2,102.4,240.7,106.0,677.5,57.6,6.1,0.4,0.0
N.C. HILLS,1994,2.0,2.3,2.4,2.9,3.9,37.1,80.3,60.5,216.8,76.8,3.3,0.0
N.C. HILLS,1995,4.7,17.3,12.5,37.5,107.0,117.4,50.2,237.7,34.5,29.0,29.9,3.5
N.C. HILLS,1996,0.0,12.7,20.0,0.0,118.2,351.3,423.2,695.6,860.7,1043.9,0.0,1.4
N.C. HILLS,1997,67.7,220.6,529.3,325.5,676.2,594.6,800.2,453.6,1024.5,77.3,28.3,188.7
N.C. HILLS,1998,41.7,45.7,369.7,558.5,233.0,1695.6,643.3,1092.3,0.0,254.3,0.0,0.0
N.C. HILLS,1999,27.3,0.0,113.8,62.4,966.6,509.9,980.5,1110.7,141.5,48.2,66.2,0.0
N.C. HILLS,2000,6.9,1.5,98.4,160.5,131.8,141.1,0.0,205.2,182.1,73.5,9.1,0.0
N.C. HILLS,2001,1.8,153.6,20.1,219.9,173.8,398.8,,167.9,184.1,180.7,5.8,0.9
N.C. HILLS,2002,8.7,5.9,97.8,290.4,122.4,285.0,273.3,368.8,128.3,46.1,209.8,26.4
N.C. HILLS,2003,3.0,35.3,86.2,110.3,110.8,386.5,125.8,144.9,186.7,203.0,3.1,20.6
N.C. HILLS,2004,0.0,2.7,36.6,164.9,74.1,289.1,729.5,173.9,223.7,389.7,0.0,0.0
N.C. HILLS,2005,1.5,16.2,22.7,17.1,29.7,,,,,,,
N.C. HILLS,2006,1.2,7.6,,,,,,,,,68.8,58.2
N.C. HILLS,2007,0.0,85.3,10.7,150.4,217.8,294.4,85.3,378.9,,,,
N.C. HILLS,2008,,,,,,,,,,,,
N.C. HILLS,2009,,,,,,,,,,,,
N.C. HILLS,2010,0.0,0.0,211.9,541.5,412.9,3.1,0.0,1166.3,,,,
NALBARI,1950,,31.2,,59.7,,540.3,393.7,255.0,115.2,,13.7,0.0
NALBARI,1951,,0.0,,175.7,,552.8,355.7,304.7,282.1,284.5,31.0,0.0
NALBARI,1952,0.0,11.0,69.9,185.9,529.8,463.2,332.3,280.7,229.7,263.8,39.4,0.0
NALBARI,1953,13.2,0.0,333.5,195.0,532.5,590.2,424.0,111.5,551.9,296.0,0.0,6.3
NALBARI,1954,16.7,8.9,58.7,399.1,736.0,774.4,893.7,762.8,218.2,102.6,0.0,27.9
NALBARI,1955,0.0,0.0,,,,208.2,160.8,486.6,486.7,3.8,,0.0
NALBARI,1956,,,32.0,153.6,254.0,,,,,,,
NALBARI,1957,,,,,,,,,,,,
NALBARI,1958,,,,,,,,,,,,
NALBARI,1959,,,,,,,,,,,,
NALBARI,1960,,,,,,,,,,,,
NALBARI,1961,,,,,,,,,,,,
NALBARI,1962,,,,,,,,,,,,
NALBARI,1963,,,,,,,,,,,,
NALBARI,1964,,,,,,,,,,,,
NALBARI,1965,,,,,,,,,,,,
NALBARI,1966,,,,,,,,,,,,
NALBARI,1967,,,,,,,,,,,,
NALBARI,1968,,,,,,,,,,,,
NALBARI,1969,,,,,,,,,,,,
NALBARI,1970,,,,,,,,,,,,
NALBARI,1971,,,,,,,,,,,,
NALBARI,1972,19.4,18.4,53.4,358.3,417.3,576.8,460.5,316.7,204.3,45.7,3.3,0.0
NALBARI,1973,0.0,40.7,38.2,265.6,338.1,542.2,195.5,138.7,90.4,102.6,23.6,1.3
NALBARI,1974,0.0,0.0,47.0,168.6,,688.4,571.6,278.1,237.9,150.2,2.4,
NALBARI,1975,3.2,,,148.0,283.5,,,,196.8,161.6,0.0,5.1
NALBARI,1976,7.1,16.4,28.1,165.1,107.5,346.2,282.9,249.6,55.2,142.7,9.1,0.0
NALBARI,1977,3.2,7.9,59.0,301.8,469.3,589.7,510.2,591.7,240.0,179.3,45.2,12.5
NALBARI,1978,5.5,1.7,30.0,122.6,290.6,671.9,481.3,231.6,264.3,55.0,67.8,0.0
NALBARI,1979,0.2,15.5,3.6,79.3,391.1,313.3,744.1,347.4,319.5,239.9,30.7,37.2
NALBARI,1980,19.7,32.2,149.3,184.8,314.6,359.5,568.8,349.5,177.6,124.8,2.1,0.0
NALBARI,1981,24.0,25.5,88.4,145.0,154.2,243.2,755.8,262.7,320.1,26.1,0.2,39.7
NALBARI,1982,0.0,16.9,32.1,266.7,250.8,550.6,732.5,285.5,395.1,53.0,11.8,25.0
NALBARI,1983,20.9,26.6,54.0,110.6,388.0,635.3,462.8,369.0,585.6,130.2,0.0,5.3
NALBARI,1984,40.7,4.1,31.1,234.8,589.2,270.2,598.2,176.7,869.7,90.3,0.0,36.5
NALBARI,1985,0.0,14.4,161.6,244.0,690.3,483.7,478.3,254.8,281.0,96.8,4.9,26.4
NALBARI,1986,3.2,9.5,8.8,229.9,187.5,314.1,365.0,349.5,297.9,157.2,15.0,2.5
NALBARI,1987,0.0,21.2,109.1,164.4,254.9,752.4,767.3,370.6,364.3,108.7,6.6,7.5
NALBARI,1988,2.4,34.3,97.2,138.6,753.7,275.2,961.2,945.8,484.1,259.3,45.1,4.7
NALBARI,1989,5.8,70.1,3.8,208.2,175.2,534.4,534.0,205.8,314.2,39.4,21.0,2.2
NALBARI,1990,0.0,66.2,73.2,387.6,441.4,649.2,368.6,,227.4,216.8,0.0,0.0
NALBARI,1991,5.6,31.5,46.2,195.5,475.0,247.9,118.1,182.8,119.9,97.7,2.7,7.8
NALBARI,1992,15.1,25.2,32.7,91.6,276.5,448.3,337.6,199.9,170.5,45.3,11.8,2.2
NALBARI,1993,38.5,62.7,34.5,21.1,223.7,340.0,278.3,287.4,242.5,129.5,2.5,2.8
NALBARI,1994,19.2,17.9,56.2,120.6,176.0,377.5,143.7,330.2,78.8,124.9,24.5,31.3
NALBARI,1995,4.1,27.9,43.4,165.4,473.0,448.9,430.8,377.3,394.0,65.3,93.0,9.4
NALBARI,1996,15.4,5.1,29.6,47.7,341.2,267.5,302.0,122.6,55.2,91.3,0.4,0.1
NALBARI,1997,7.0,41.2,80.0,122.6,229.6,1089.9,214.4,299.5,231.3,45.9,16.9,20.7
NALBARI,1998,2.8,54.5,109.1,151.5,313.5,878.9,711.4,518.5,173.0,123.6,8.3,0.0
